pathwayid,name,pwtype,category,url,source,srcid,externalid,extid,taxid,taxname,core,cids,geneids,protacxns,dois,ecs,annotation,annotscore
1184823,Chlorothiazide Action Pathway,organism_specific,Drug Action,http://pathbank.org/view/SMP0000078,PathBank,10,SMP0000078,SMP0000078,9606,Homo sapiens (human),1,"312,614,769,813,923,1176,2720,5862,24758425","476,477,478,480,481,482,483,486,1187,4306,6337,6338,6339,6340,6505,6519,6520,6557,6559,6582,8140,8170,9056,9057,9356,9990,11136,23428,54716,55089","B7ZKV8,O15244,P05023,P05026,P08195,P08235,P13637,P14415,P37088,P43005,P50993,P51168,P51170,P51172,P51800,P54709,P54710,P55017,P82251,Q01650,Q07837,Q13621,Q13733,Q15849,Q4U2R8,Q92536,Q969I6,Q9NP91,Q9UHI5,Q9UHW9,Q9UM01",NULL,7.2.2.13,"COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
1184824,Polythiazide Action Pathway,organism_specific,Drug Action,http://pathbank.org/view/SMP0000080,PathBank,10,SMP0000080,SMP0000080,9606,Homo sapiens (human),1,"312,614,769,813,923,1176,4870,5862,24758425","476,477,478,480,481,482,483,486,1187,4306,6337,6338,6339,6340,6505,6519,6520,6557,6559,6582,8140,8170,9056,9057,9356,9990,11136,23428,54716,55089","B7ZKV8,O15244,P05023,P05026,P08195,P08235,P13637,P14415,P37088,P43005,P50993,P51168,P51170,P51172,P51800,P54709,P54710,P55017,P82251,Q01650,Q07837,Q13621,Q13733,Q15849,Q4U2R8,Q92536,Q969I6,Q9NP91,Q9UHI5,Q9UHW9,Q9UM01",NULL,7.2.2.13,"COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
1184825,Methyclothiazide Action Pathway,organism_specific,Drug Action,http://pathbank.org/view/SMP0000081,PathBank,10,SMP0000081,SMP0000081,9606,Homo sapiens (human),1,"312,614,769,813,923,1176,4121,5862,24758425","476,477,478,480,481,482,483,486,1187,4306,6337,6338,6339,6340,6505,6519,6520,6557,6559,6582,8140,8170,9056,9057,9356,9990,11136,23428,54716,55089","B7ZKV8,O15244,P05023,P05026,P08195,P08235,P13637,P14415,P37088,P43005,P50993,P51168,P51170,P51172,P51800,P54709,P54710,P55017,P82251,Q01650,Q07837,Q13621,Q13733,Q15849,Q4U2R8,Q92536,Q969I6,Q9NP91,Q9UHI5,Q9UHW9,Q9UM01",NULL,7.2.2.13,"COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
1184826,Bumetanide Action Pathway,organism_specific,Drug Action,http://pathbank.org/view/SMP0000088,PathBank,10,SMP0000088,SMP0000088,9606,Homo sapiens (human),1,"312,614,769,813,923,1176,2471,5862,24758425","476,477,478,480,481,482,483,486,1187,4306,6337,6338,6339,6340,6505,6519,6520,6557,6559,6582,8140,8170,9056,9057,9356,9990,11136,23428,54716,55089","B7ZKV8,O15244,P05023,P05026,P08195,P08235,P13637,P14415,P37088,P43005,P50993,P51168,P51170,P51172,P51800,P54709,P54710,P55017,P82251,Q01650,Q07837,Q13621,Q13733,Q15849,Q4U2R8,Q92536,Q969I6,Q9NP91,Q9UHI5,Q9UHW9,Q9UM01",NULL,7.2.2.13,"COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
1184827,Bendroflumethiazide Action Pathway,organism_specific,Drug Action,http://pathbank.org/view/SMP0000090,PathBank,10,SMP0000090,SMP0000090,9606,Homo sapiens (human),1,"312,614,769,813,923,1176,2315,5862,24758425","476,477,478,480,481,482,483,486,1187,4306,6337,6338,6339,6340,6505,6519,6520,6557,6559,6582,8140,8170,9056,9057,9356,9990,11136,23428,54716,55089","B7ZKV8,O15244,P05023,P05026,P08195,P08235,P13637,P14415,P37088,P43005,P50993,P51168,P51170,P51172,P51800,P54709,P54710,P55017,P82251,Q01650,Q07837,Q13621,Q13733,Q15849,Q4U2R8,Q92536,Q969I6,Q9NP91,Q9UHI5,Q9UHW9,Q9UM01",NULL,7.2.2.13,"COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
1184828,Quinethazone Action Pathway,organism_specific,Drug Action,http://pathbank.org/view/SMP0000091,PathBank,10,SMP0000091,SMP0000091,9606,Homo sapiens (human),1,"312,614,769,813,923,1176,5862,6307,24758425","476,477,478,480,481,482,483,486,1187,4306,6337,6338,6339,6340,6505,6519,6520,6557,6559,6582,8140,8170,9056,9057,9356,9990,11136,23428,54716,55089","B7ZKV8,O15244,P05023,P05026,P08195,P08235,P13637,P14415,P37088,P43005,P50993,P51168,P51170,P51172,P51800,P54709,P54710,P55017,P82251,Q01650,Q07837,Q13621,Q13733,Q15849,Q4U2R8,Q92536,Q969I6,Q9NP91,Q9UHI5,Q9UHW9,Q9UM01",NULL,7.2.2.13,"COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
1184829,Ethacrynic Acid Action Pathway,organism_specific,Drug Action,http://pathbank.org/view/SMP0000097,PathBank,10,SMP0000097,SMP0000097,9606,Homo sapiens (human),1,"312,614,769,813,923,1176,3278,5862,24758425","476,477,478,480,481,482,483,486,1187,4306,6337,6338,6339,6340,6505,6519,6520,6557,6559,6582,8140,8170,9056,9057,9356,9990,11136,23428,54716,55089","B7ZKV8,O15244,P05023,P05026,P08195,P08235,P13637,P14415,P37088,P43005,P50993,P51168,P51170,P51172,P51800,P54709,P54710,P55017,P82251,Q01650,Q07837,Q13621,Q13733,Q15849,Q4U2R8,Q92536,Q969I6,Q9NP91,Q9UHI5,Q9UHW9,Q9UM01",NULL,7.2.2.13,"COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
1184830,Hydrochlorothiazide Action Pathway,organism_specific,Drug Action,http://pathbank.org/view/SMP0000100,PathBank,10,SMP0000100,SMP0000100,9606,Homo sapiens (human),1,"312,614,769,813,923,1176,3639,5862,24758425","476,477,478,480,481,482,483,486,1187,4306,6337,6338,6339,6340,6505,6519,6520,6557,6559,6582,8140,8170,9056,9057,9356,9990,11136,23428,54716,55089","B7ZKV8,O15244,P05023,P05026,P08195,P08235,P13637,P14415,P37088,P43005,P50993,P51168,P51170,P51172,P51800,P54709,P54710,P55017,P82251,Q01650,Q07837,Q13621,Q13733,Q15849,Q4U2R8,Q92536,Q969I6,Q9NP91,Q9UHI5,Q9UHW9,Q9UM01",NULL,7.2.2.13,"COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
1184831,Cyclothiazide Action Pathway,organism_specific,Drug Action,http://pathbank.org/view/SMP0000103,PathBank,10,SMP0000103,SMP0000103,9606,Homo sapiens (human),1,"312,614,769,813,923,1176,2910,5862,24758425","476,477,478,480,481,482,483,486,1187,4306,6337,6338,6339,6340,6505,6519,6520,6557,6559,6582,8140,8170,9056,9057,9356,9990,11136,23428,54716,55089","B7ZKV8,O15244,P05023,P05026,P08195,P08235,P13637,P14415,P37088,P43005,P50993,P51168,P51170,P51172,P51800,P54709,P54710,P55017,P82251,Q01650,Q07837,Q13621,Q13733,Q15849,Q4U2R8,Q92536,Q969I6,Q9NP91,Q9UHI5,Q9UHW9,Q9UM01",NULL,7.2.2.13,"COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
1184832,Metolazone Action Pathway,organism_specific,Drug Action,http://pathbank.org/view/SMP0000105,PathBank,10,SMP0000105,SMP0000105,9606,Homo sapiens (human),1,"312,614,769,813,923,1176,4170,5862,24758425","476,477,478,480,481,482,483,486,1187,4306,6337,6338,6339,6340,6505,6519,6520,6557,6559,6582,8140,8170,9056,9057,9356,9990,11136,23428,54716,55089","B7ZKV8,O15244,P05023,P05026,P08195,P08235,P13637,P14415,P37088,P43005,P50993,P51168,P51170,P51172,P51800,P54709,P54710,P55017,P82251,Q01650,Q07837,Q13621,Q13733,Q15849,Q4U2R8,Q92536,Q969I6,Q9NP91,Q9UHI5,Q9UHW9,Q9UM01",NULL,7.2.2.13,"COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
1184833,Hydroflumethiazide Action Pathway,organism_specific,Drug Action,http://pathbank.org/view/SMP0000108,PathBank,10,SMP0000108,SMP0000108,9606,Homo sapiens (human),1,"312,614,769,813,923,1176,3647,5862,24758425","476,477,478,480,481,482,483,486,1187,4306,6337,6338,6339,6340,6505,6519,6520,6557,6559,6582,8140,8170,9056,9057,9356,9990,11136,23428,54716,55089","B7ZKV8,O15244,P05023,P05026,P08195,P08235,P13637,P14415,P37088,P43005,P50993,P51168,P51170,P51172,P51800,P54709,P54710,P55017,P82251,Q01650,Q07837,Q13621,Q13733,Q15849,Q4U2R8,Q92536,Q969I6,Q9NP91,Q9UHI5,Q9UHW9,Q9UM01",NULL,7.2.2.13,"COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
1184834,Indapamide Action Pathway,organism_specific,Drug Action,http://pathbank.org/view/SMP0000110,PathBank,10,SMP0000110,SMP0000110,9606,Homo sapiens (human),1,"312,614,769,813,923,1176,3702,5862,24758425","476,477,478,480,481,482,483,486,1187,4306,6337,6338,6339,6340,6505,6519,6520,6557,6559,6582,8140,8170,9056,9057,9356,9990,11136,23428,54716,55089","B7ZKV8,O15244,P05023,P05026,P08195,P08235,P13637,P14415,P37088,P43005,P50993,P51168,P51170,P51172,P51800,P54709,P54710,P55017,P82251,Q01650,Q07837,Q13621,Q13733,Q15849,Q4U2R8,Q92536,Q969I6,Q9NP91,Q9UHI5,Q9UHW9,Q9UM01",NULL,7.2.2.13,"COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
1184835,Furosemide Action Pathway,organism_specific,Drug Action,http://pathbank.org/view/SMP0000115,PathBank,10,SMP0000115,SMP0000115,9606,Homo sapiens (human),1,"312,614,769,813,923,1176,3440,5862,24758425","476,477,478,480,481,482,483,486,1187,4306,6337,6338,6339,6340,6505,6519,6520,6557,6559,6582,8140,8170,9056,9057,9356,9990,11136,23428,54716,55089","B7ZKV8,O15244,P05023,P05026,P08195,P08235,P13637,P14415,P37088,P43005,P50993,P51168,P51170,P51172,P51800,P54709,P54710,P55017,P82251,Q01650,Q07837,Q13621,Q13733,Q15849,Q4U2R8,Q92536,Q969I6,Q9NP91,Q9UHI5,Q9UHW9,Q9UM01",NULL,7.2.2.13,"COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
1184836,Torsemide Action Pathway,organism_specific,Drug Action,http://pathbank.org/view/SMP0000118,PathBank,10,SMP0000118,SMP0000118,9606,Homo sapiens (human),1,"312,614,769,813,923,1176,5862,41781,24758425","476,477,478,480,481,482,483,486,1187,4306,6337,6338,6339,6340,6505,6519,6520,6557,6559,6582,8140,8170,9056,9057,9356,9990,11136,23428,54716,55089","B7ZKV8,O15244,P05023,P05026,P08195,P08235,P13637,P14415,P37088,P43005,P50993,P51168,P51170,P51172,P51800,P54709,P54710,P55017,P82251,Q01650,Q07837,Q13621,Q13733,Q15849,Q4U2R8,Q92536,Q969I6,Q9NP91,Q9UHI5,Q9UHW9,Q9UM01",NULL,7.2.2.13,"COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
1184837,Trichlormethiazide Action Pathway,organism_specific,Drug Action,http://pathbank.org/view/SMP0000121,PathBank,10,SMP0000121,SMP0000121,9606,Homo sapiens (human),1,"312,614,769,813,923,1176,5560,5862,24758425","476,477,478,480,481,482,483,486,1187,4306,6337,6338,6339,6340,6505,6519,6520,6557,6559,6582,8140,8170,9056,9057,9356,9990,11136,23428,54716,55089","B7ZKV8,O15244,P05023,P05026,P08195,P08235,P13637,P14415,P37088,P43005,P50993,P51168,P51170,P51172,P51800,P54709,P54710,P55017,P82251,Q01650,Q07837,Q13621,Q13733,Q15849,Q4U2R8,Q92536,Q969I6,Q9NP91,Q9UHI5,Q9UHW9,Q9UM01",NULL,7.2.2.13,"COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
1184838,Chlorthalidone Action Pathway,organism_specific,Drug Action,http://pathbank.org/view/SMP0000122,PathBank,10,SMP0000122,SMP0000122,9606,Homo sapiens (human),1,"312,614,769,813,923,1176,2732,5862,24758425","476,477,478,480,481,482,483,486,1187,4306,6337,6338,6339,6340,6505,6519,6520,6557,6559,6582,8140,8170,9056,9057,9356,9990,11136,23428,54716,55089","B7ZKV8,O15244,P05023,P05026,P08195,P08235,P13637,P14415,P37088,P43005,P50993,P51168,P51170,P51172,P51800,P54709,P54710,P55017,P82251,Q01650,Q07837,Q13621,Q13733,Q15849,Q4U2R8,Q92536,Q969I6,Q9NP91,Q9UHI5,Q9UHW9,Q9UM01",NULL,7.2.2.13,"COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
1184839,Triamterene Action Pathway,organism_specific,Drug Action,http://pathbank.org/view/SMP0000132,PathBank,10,SMP0000132,SMP0000132,9606,Homo sapiens (human),1,"312,614,769,813,923,1176,5546,5862,24758425","476,477,478,480,481,482,483,486,1187,4306,6337,6338,6339,6340,6505,6519,6520,6557,6559,6582,8140,8170,9056,9057,9356,9990,11136,23428,54716,55089","B7ZKV8,O15244,P05023,P05026,P08195,P08235,P13637,P14415,P37088,P43005,P50993,P51168,P51170,P51172,P51800,P54709,P54710,P55017,P82251,Q01650,Q07837,Q13621,Q13733,Q15849,Q4U2R8,Q92536,Q969I6,Q9NP91,Q9UHI5,Q9UHW9,Q9UM01",NULL,7.2.2.13,"COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
1184840,Amiloride Action Pathway,organism_specific,Drug Action,http://pathbank.org/view/SMP0000133,PathBank,10,SMP0000133,SMP0000133,9606,Homo sapiens (human),1,"312,614,769,813,923,1176,5862,16231,24758425","476,477,478,480,481,482,483,486,1187,4306,6337,6338,6339,6340,6505,6519,6520,6557,6559,6582,8140,8170,9056,9057,9356,9990,11136,23428,54716,55089","B7ZKV8,O15244,P05023,P05026,P08195,P08235,P13637,P14415,P37088,P43005,P50993,P51168,P51170,P51172,P51800,P54709,P54710,P55017,P82251,Q01650,Q07837,Q13621,Q13733,Q15849,Q4U2R8,Q92536,Q969I6,Q9NP91,Q9UHI5,Q9UHW9,Q9UM01",NULL,7.2.2.13,"COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
1184841,Spironolactone Action Pathway,organism_specific,Drug Action,http://pathbank.org/view/SMP0000134,PathBank,10,SMP0000134,SMP0000134,9606,Homo sapiens (human),1,"312,614,769,813,923,1176,5833,5862,24758425","476,477,478,480,481,482,483,486,1187,4306,6337,6338,6339,6340,6505,6519,6520,6557,6559,6582,8140,8170,9056,9057,9356,9990,11136,23428,54716,55089","B7ZKV8,O15244,P05023,P05026,P08195,P08235,P13637,P14415,P37088,P43005,P50993,P51168,P51170,P51172,P51800,P54709,P54710,P55017,P82251,Q01650,Q07837,Q13621,Q13733,Q15849,Q4U2R8,Q92536,Q969I6,Q9NP91,Q9UHI5,Q9UHW9,Q9UM01",NULL,7.2.2.13,"COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
1184842,Eplerenone Action Pathway,organism_specific,Drug Action,http://pathbank.org/view/SMP0000135,PathBank,10,SMP0000135,SMP0000135,9606,Homo sapiens (human),1,"312,614,769,813,923,1176,5862,443872,24758425","476,477,478,480,481,482,483,486,1187,4306,6337,6338,6339,6340,6505,6519,6520,6557,6559,6582,8140,8170,9056,9057,9356,9990,11136,23428,54716,55089","B7ZKV8,O15244,P05023,P05026,P08195,P08235,P13637,P14415,P37088,P43005,P50993,P51168,P51170,P51172,P51800,P54709,P54710,P55017,P82251,Q01650,Q07837,Q13621,Q13733,Q15849,Q4U2R8,Q92536,Q969I6,Q9NP91,Q9UHI5,Q9UHW9,Q9UM01",NULL,7.2.2.13,"COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
1184939,Excitatory Neural Signalling Through 5-HTR 4 and Serotonin,organism_specific,Protein,http://pathbank.org/view/SMP0000309,PathBank,10,SMP0000309,SMP0000309,9606,Homo sapiens (human),1,"1061,5202,5957,6076,6830,8977,644102","1385,2778,2782,2792,3360,5499,5567,837856","P16220,P22694,P62136,P62873,P63092,P63211,Q13639,Q9SAD4",NULL,"2.7.11.11,3.1.3.16","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
1184941,Excitatory Neural Signalling Through 5-HTR 7 and Serotonin,organism_specific,Protein,http://pathbank.org/view/SMP0000311,PathBank,10,SMP0000311,SMP0000311,9606,Homo sapiens (human),1,"1061,5202,5957,6076,6830,8977,644102","1385,2778,2782,2792,3363,5499,5567,837856","P16220,P22694,P34969,P62136,P62873,P63092,P63211,Q9SAD4",NULL,"2.7.11.11,3.1.3.16","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
1184942,Excitatory Neural Signalling Through 5-HTR 6 and Serotonin,organism_specific,Protein,http://pathbank.org/view/SMP0000312,PathBank,10,SMP0000312,SMP0000312,9606,Homo sapiens (human),1,"1061,5202,5957,6076,6830,8977,644102","1385,2778,2782,2792,3362,5499,5567,837856","P16220,P22694,P50406,P62136,P62873,P63092,P63211,Q9SAD4",NULL,"2.7.11.11,3.1.3.16","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
1184943,Intracellular Signalling Through Adenosine Receptor A2a and Adenosine,organism_specific,Protein,http://pathbank.org/view/SMP0000320,PathBank,10,SMP0000320,SMP0000320,9606,Homo sapiens (human),1,"1061,5957,6076,6830,8977,60961,644102,53480223,53480338","135,207,572,673,998,1147,1385,1386,2002,2778,2782,2792,3265,3551,3725,4214,4216,4790,4791,4792,5058,5170,5290,5567,5590,5594,5599,5600,5605,5608,5609,5906,6195,8874,9693,10411,50855","O14733,O14920,O15111,O15530,O95398,P01112,P05412,P15056,P15336,P16220,P19419,P19838,P22694,P25963,P28482,P29274,P31749,P36507,P42336,P45983,P52564,P60953,P62834,P62873,P63092,P63211,Q00653,Q05513,Q13153,Q13233,Q14155,Q15418,Q15759,Q92934,Q9NPB6,Q9Y4G8,Q9Y6R4",NULL,"2.3.1.48,2.7.1.153,2.7.11.1,2.7.11.10,2.7.11.11,2.7.11.13,2.7.11.24,2.7.11.25,2.7.12.2,3.6.5.2","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
1184944,Intracellular Signalling Through Adenosine Receptor A2b and Adenosine,organism_specific,Protein,http://pathbank.org/view/SMP0000321,PathBank,10,SMP0000321,SMP0000321,9606,Homo sapiens (human),1,"1061,5957,6076,6830,8977,60961,644102,53480223,53480338","108,136,207,572,673,998,1147,1385,1386,2002,2778,2782,2792,3265,3551,3725,4214,4216,4790,4791,4792,5058,5170,5290,5567,5590,5594,5599,5600,5605,5608,5609,5906,6195,8874,9693,10411,50855","O14733,O14920,O15111,O15530,O95398,P01112,P05412,P15056,P15336,P16220,P19419,P19838,P22694,P25963,P28482,P29275,P31749,P36507,P42336,P45983,P52564,P60953,P62834,P62873,P63092,P63211,Q00653,Q05513,Q08462,Q13153,Q13233,Q14155,Q15418,Q15759,Q92934,Q9NPB6,Q9Y4G8,Q9Y6R4",NULL,"2.3.1.48,2.7.1.153,2.7.11.1,2.7.11.10,2.7.11.11,2.7.11.13,2.7.11.24,2.7.11.25,2.7.12.2,3.6.5.2,4.6.1.1","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
1184946,Intracellular Signalling Through FSH Receptor and Follicle Stimulating Hormone,organism_specific,Protein,http://pathbank.org/view/SMP0000333,PathBank,10,SMP0000333,SMP0000333,9606,Homo sapiens (human),1,"1061,5957,6076,6830,8977,644102","108,1081,1385,2492,2778,2782,2792,5499,5567,55970,837856","P01215,P16220,P22694,P23945,P62136,P62873,P63092,P63211,Q08462,Q9SAD4,Q9UBI6",NULL,"2.7.11.11,3.1.3.16,4.6.1.1","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
1184947,Intracellular Signalling Through Histamine H2 Receptor and Histamine,organism_specific,Signaling,http://pathbank.org/view/SMP0000335,PathBank,10,SMP0000335,SMP0000335,9606,Homo sapiens (human),1,"774,1061,5957,6076,6830,8977,644102","108,1385,2778,2782,2792,3274,5499,5567,837856","P16220,P22694,P25021,P62136,P62873,P63092,P63211,Q08462,Q9SAD4",NULL,"2.7.11.11,3.1.3.16,4.6.1.1","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
1184948,Intracellular Signalling Through LHCGR Receptor and Luteinizing Hormone/Choriogonadotropin,organism_specific,Protein,http://pathbank.org/view/SMP0000338,PathBank,10,SMP0000338,SMP0000338,9606,Homo sapiens (human),1,"1061,5957,6076,6830,8977,644102","108,1081,1385,2778,2782,2792,3972,3973,5499,5567,837856","P01215,P01229,P16220,P22694,P22888,P62136,P62873,P63092,P63211,Q08462,Q9SAD4",NULL,"2.7.11.11,3.1.3.16,4.6.1.1","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
1184951,Fc Epsilon Receptor I Signaling in Mast Cells,organism_specific,Protein,http://pathbank.org/view/SMP0000358,PathBank,10,SMP0000358,SMP0000358,9606,Homo sapiens (human),1,"271,774,439456,444899,448457,5280493,5280749,5280878,6850771,22833565,53477782","207,695,1432,1437,2205,2206,2207,2534,2885,3265,3562,3565,3567,3596,3635,3845,3937,4067,4893,5163,5290,5295,5321,5335,5578,5594,5599,5604,5605,5606,5608,5609,5879,5894,6416,6654,6850,7124,9846,10451,27040","O14733,O43561,P01111,P01112,P01116,P01375,P01854,P04049,P04141,P05112,P05113,P06241,P07948,P08700,P12319,P17252,P19174,P27986,P28482,P30273,P31749,P35225,P36507,P42336,P43405,P45983,P45985,P46734,P47712,P52564,P62993,P63000,Q01362,Q02750,Q06187,Q07889,Q13094,Q15118,Q16539,Q92835,Q9UKW4,Q9UQC2",NULL,"2.7.1.153,2.7.10.2,2.7.11.1,2.7.11.13,2.7.11.2,2.7.11.24,2.7.12.2,3.1.1.4,3.1.1.5,3.1.3.36,3.1.3.56,3.1.3.86,3.1.4.11,3.6.5.2","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways, DrugBank]",20000
1184952,Insulin Signalling,organism_specific,Protein,http://pathbank.org/view/SMP0000391,PathBank,10,SMP0000391,SMP0000391,9606,Homo sapiens (human),1,"5793,6830,8977,53480223,53480338","207,2308,2885,3265,3630,3643,3667,5170,5294,5594,5599,5604,5605,5894,6464,6517,6654,8660,146850","O15530,P01112,P01308,P04049,P06213,P14672,P28482,P29353,P31749,P35568,P36507,P45983,P48736,P62993,Q02750,Q07889,Q12778,Q5UE93,Q9Y4H2",NULL,"2.7.1.153,2.7.10.1,2.7.11.1,2.7.11.24,2.7.12.2","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
1184970,5-Oxoprolinase Deficiency,organism_specific,Disease,http://pathbank.org/view/SMP0000500,PathBank,10,SMP0000500,SMP0000500,9606,Homo sapiens (human),1,"784,962,1004,5862,5886,5950,5957,6022,6323,7405,33032,115260,123938,124886,439498,440103,5255796,5257127,22169024,22833512,55290163","290,840,2729,2730,2876,2936,2937,26873,79017,119391,124975","O14841,O75223,P00390,P07203,P15144,P48506,P48507,P48637,P55210,Q6P531,Q9H4Y5",NULL,"1.11.1.9,1.20.4.2,1.8.1.7,1.8.5.1,2.3.2.2,2.5.1.18,3.4.11.2,3.4.19.13,3.4.22.60,3.5.2.9,4.3.2.9,6.3.2.2,6.3.2.3","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
1184971,gamma-Glutamyltranspeptidase Deficiency,organism_specific,Disease,http://pathbank.org/view/SMP0000501,PathBank,10,SMP0000501,SMP0000501,9606,Homo sapiens (human),1,"784,962,1004,5862,5886,5950,5957,6022,6323,7405,33032,115260,123938,124886,439498,440103,5255796,5257127,22169024,22833512,55290163","290,840,2729,2730,2876,2936,2937,26873,79017,119391,124975","O14841,O75223,P00390,P07203,P15144,P48506,P48507,P48637,P55210,Q6P531,Q9H4Y5",NULL,"1.11.1.9,1.20.4.2,1.8.1.7,1.8.5.1,2.3.2.2,2.5.1.18,3.4.11.2,3.4.19.13,3.4.22.60,3.5.2.9,4.3.2.9,6.3.2.2,6.3.2.3","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
